"SCHOOL_CODE","COUNTY","PUBLIC_PRIVATE","PUBLIC_SCHOOL_DISTRICT","CITY","SCHOOL_NAME","ENROLLMENT","PERCENT","lookup_address","lon","lat"
6030217,"ORANGE","PUBLIC","SANTA ANA UNIFIED","SANTA ANA","ANDREW JACKSON ELEMENTARY",124,99,"ANDREW JACKSON ELEMENTARY SANTA ANA , CA",-117.9086819,33.7325132
6030225,"ORANGE","PUBLIC","SANTA ANA UNIFIED","SANTA ANA","CARL HARVEY ELEMENTARY",63,98,"CARL HARVEY ELEMENTARY SANTA ANA , CA",-117.8966479,33.7247236
6030233,"ORANGE","PUBLIC","SANTA ANA UNIFIED","SANTA ANA","DIAMOND ELEMENTARY",92,98,"DIAMOND ELEMENTARY SANTA ANA , CA",-117.899717,33.72789
6030241,"ORANGE","PUBLIC","SANTA ANA UNIFIED","SANTA ANA","THOMAS A. EDISON ELEMENTARY",98,98,"THOMAS A. EDISON ELEMENTARY SANTA ANA , CA",-117.8647738,33.7206005
6030266,"ORANGE","PUBLIC","SANTA ANA UNIFIED","SANTA ANA","FREMONT ELEMENTARY",93,98,"FREMONT ELEMENTARY SANTA ANA , CA",-117.8959048,33.7528195
6030274,"ORANGE","PUBLIC","SANTA ANA UNIFIED","SANTA ANA","HOOVER ELEMENTARY",64,98,"HOOVER ELEMENTARY SANTA ANA , CA",-117.8632858,33.7659001
6030282,"ORANGE","PUBLIC","SANTA ANA UNIFIED","SANTA ANA","JEFFERSON ELEMENTARY",118,99,"JEFFERSON ELEMENTARY SANTA ANA , CA",-117.889869,33.7118164
6030308,"ORANGE","PUBLIC","SANTA ANA UNIFIED","SANTA ANA","ABRAHAM LINCOLN ELEMENTARY",135,99,"ABRAHAM LINCOLN ELEMENTARY SANTA ANA , CA",-117.9021936,33.7404839
6030316,"ORANGE","PUBLIC","SANTA ANA UNIFIED","SANTA ANA","LOWELL ELEMENTARY",117,97,"LOWELL ELEMENTARY SANTA ANA , CA",-117.8770667,33.7386389
6030324,"ORANGE","PUBLIC","SANTA ANA UNIFIED","SANTA ANA","MADISON ELEMENTARY",170,94,"MADISON ELEMENTARY SANTA ANA , CA",-117.8577688,33.7294758
6030332,"ORANGE","PUBLIC","SANTA ANA UNIFIED","SANTA ANA","MARTIN ELEMENTARY",118,99,"MARTIN ELEMENTARY SANTA ANA , CA",-117.8786733,33.7313321
6030357,"ORANGE","PUBLIC","SANTA ANA UNIFIED","SANTA ANA","MONROE ELEMENTARY",55,98,"MONROE ELEMENTARY SANTA ANA , CA",-117.8633088,33.7142452
6030365,"ORANGE","PUBLIC","SANTA ANA UNIFIED","SANTA ANA","MONTE VISTA ELEMENTARY",99,98,"MONTE VISTA ELEMENTARY SANTA ANA , CA",-117.8967277,33.7376677
6030399,"ORANGE","PUBLIC","SANTA ANA UNIFIED","SANTA ANA","THEODORE ROOSEVELT ELEMENTARY",95,98,"THEODORE ROOSEVELT ELEMENTARY SANTA ANA , CA",-117.858849,33.741393
6030407,"ORANGE","PUBLIC","SANTA ANA UNIFIED","SANTA ANA","SANTIAGO ELEMENTARY",128,99,"SANTIAGO ELEMENTARY SANTA ANA , CA",-117.8835707,33.7653611
6030431,"ORANGE","PUBLIC","SANTA ANA UNIFIED","SANTA ANA","WASHINGTON ELEMENTARY",125,99,"WASHINGTON ELEMENTARY SANTA ANA , CA",-117.8762308,33.717643
6030449,"ORANGE","PUBLIC","SANTA ANA UNIFIED","SANTA ANA","WILSON ELEMENTARY",92,98,"WILSON ELEMENTARY SANTA ANA , CA",-117.88228,33.756819
6030456,"ORANGE","PUBLIC","SAVANNA ELEMENTARY","ANAHEIM","CERRITOS ELEMENTARY",52,98,"CERRITOS ELEMENTARY ANAHEIM , CA",-118.0167751,33.8105934
6030464,"ORANGE","PUBLIC","SAVANNA ELEMENTARY","ANAHEIM","HANSEN ELEMENTARY",97,98,"HANSEN ELEMENTARY ANAHEIM , CA",-118.0099935,33.8153928
6030472,"ORANGE","PUBLIC","SAVANNA ELEMENTARY","BUENA PARK","HOLDER ELEMENTARY",85,98,"HOLDER ELEMENTARY BUENA PARK , CA",-118.018425,33.823533
6030506,"ORANGE","PUBLIC","SAVANNA ELEMENTARY","ANAHEIM","TWILA REID ELEMENTARY",100,97,"TWILA REID ELEMENTARY ANAHEIM , CA",-118.0010916,33.8215985
6030514,"ORANGE","PUBLIC","LOS ALAMITOS UNIFIED","SEAL BEACH","J. H. MCGAUGH ELEMENTARY",153,99,"J. H. MCGAUGH ELEMENTARY SEAL BEACH , CA",-118.0942076,33.7444961
6030548,"ORANGE","PUBLIC","TUSTIN UNIFIED","SANTA ANA","ARROYO ELEMENTARY",90,92,"ARROYO ELEMENTARY SANTA ANA , CA",-117.7856659,33.7665965
6030555,"ORANGE","PUBLIC","TUSTIN UNIFIED","TUSTIN","BENJAMIN F. BESWICK ELEMENTARY",60,98,"BENJAMIN F. BESWICK ELEMENTARY TUSTIN , CA",-117.8197174,33.7312678
6030605,"ORANGE","PUBLIC","TUSTIN UNIFIED","SANTA ANA","GUIN FOSS ELEMENTARY",96,97,"GUIN FOSS ELEMENTARY SANTA ANA , CA",-117.8110501,33.7558803
6030613,"ORANGE","PUBLIC","TUSTIN UNIFIED","TUSTIN","HELEN ESTOCK ELEMENTARY",67,98,"HELEN ESTOCK ELEMENTARY TUSTIN , CA",-117.8262201,33.7495302
6030639,"ORANGE","PUBLIC","TUSTIN UNIFIED","SANTA ANA","LOMA VISTA ELEMENTARY",69,96,"LOMA VISTA ELEMENTARY SANTA ANA , CA",-117.8190791,33.7621603
6030662,"ORANGE","PUBLIC","TUSTIN UNIFIED","SANTA ANA","RED HILL ELEMENTARY",83,98,"RED HILL ELEMENTARY SANTA ANA , CA",-117.792655,33.7568385
6030670,"ORANGE","PUBLIC","TUSTIN UNIFIED","TUSTIN","MARJORIE VEEH ELEMENTARY",122,98,"MARJORIE VEEH ELEMENTARY TUSTIN , CA",-117.809387,33.735314
6030688,"ORANGE","PUBLIC","TUSTIN UNIFIED","TUSTIN","BARBARA BENSON ELEMENTARY",112,97,"BARBARA BENSON ELEMENTARY TUSTIN , CA",-117.8041466,33.7513269
6030696,"ORANGE","PUBLIC","TUSTIN UNIFIED","SANTA ANA","TUSTIN MEMORIAL ELEMENTARY",83,98,"TUSTIN MEMORIAL ELEMENTARY SANTA ANA , CA",-117.7934829,33.7439708
6030704,"ORANGE","PUBLIC","TUSTIN UNIFIED","TUSTIN","W. R. NELSON ELEMENTARY",104,99,"W. R. NELSON ELEMENTARY TUSTIN , CA",-117.812968,33.7239925
6030720,"ORANGE","PUBLIC","WESTMINSTER","HUNTINGTON BEACH","SCHROEDER ELEMENTARY",148,98,"SCHROEDER ELEMENTARY HUNTINGTON BEACH , CA",-118.0189619,33.7417094
6030738,"ORANGE","PUBLIC","WESTMINSTER","MIDWAY CITY","DEMILLE ELEMENTARY",109,99,"DEMILLE ELEMENTARY MIDWAY CITY , CA",-117.9857522,33.7393884
6030753,"ORANGE","PUBLIC","WESTMINSTER","WESTMINSTER","FINLEY ELEMENTARY",74,98,"FINLEY ELEMENTARY WESTMINSTER , CA",-118.0170971,33.76555
6030761,"ORANGE","PUBLIC","WESTMINSTER","WESTMINSTER","EASTWOOD ELEMENTARY",85,96,"EASTWOOD ELEMENTARY WESTMINSTER , CA",-118.0350193,33.7653206
6030787,"ORANGE","PUBLIC","WESTMINSTER","WESTMINSTER","FRYBERGER ELEMENTARY",76,98,"FRYBERGER ELEMENTARY WESTMINSTER , CA",-118.008815,33.770632
6030795,"ORANGE","PUBLIC","WESTMINSTER","GARDEN GROVE","ANDERSON ELEMENTARY",103,96,"ANDERSON ELEMENTARY GARDEN GROVE , CA",-117.9739711,33.7615194
6030811,"ORANGE","PUBLIC","WESTMINSTER","GARDEN GROVE","MEAIRS ELEMENTARY",105,99,"MEAIRS ELEMENTARY GARDEN GROVE , CA",-117.982291,33.767569
6030829,"ORANGE","PUBLIC","WESTMINSTER","MIDWAY CITY","JESSIE HAYDEN ELEMENTARY",135,96,"JESSIE HAYDEN ELEMENTARY MIDWAY CITY , CA",-117.9759244,33.7477785
6030837,"ORANGE","PUBLIC","WESTMINSTER","WESTMINSTER","WEBBER ELEMENTARY",54,98,"WEBBER ELEMENTARY WESTMINSTER , CA",-117.9978127,33.7568383
6030852,"ORANGE","PUBLIC","WESTMINSTER","WESTMINSTER","WILLMORE ELEMENTARY",91,98,"WILLMORE ELEMENTARY WESTMINSTER , CA",-118.00406,33.7527789
6030860,"ORANGE","PUBLIC","WESTMINSTER","WESTMINSTER","SCHMITT ELEMENTARY",57,98,"SCHMITT ELEMENTARY WESTMINSTER , CA",-118.0042903,33.7660662
6030886,"ORANGE","PUBLIC","WESTMINSTER","WESTMINSTER","SEQUOIA ELEMENTARY",97,98,"SEQUOIA ELEMENTARY WESTMINSTER , CA",-118.027025,33.7680316
6030936,"ORANGE","PUBLIC","PLACENTIA-YORBA LINDA UNIFIED","YORBA LINDA","PAINE MABEL M. ELEMENTARY",133,95,"PAINE MABEL M. ELEMENTARY YORBA LINDA , CA",-117.814685,33.8967193
6030951,"ORANGE","PUBLIC","PLACENTIA-YORBA LINDA UNIFIED","YORBA LINDA","ROSE DRIVE ELEMENTARY",112,95,"ROSE DRIVE ELEMENTARY YORBA LINDA , CA",-117.840475,33.894013
6031009,"PLACER","PUBLIC","ACKERMAN CHARTER","AUBURN","BOWMAN CHARTER",60,98,"BOWMAN CHARTER AUBURN , CA",-121.056089,38.935346
6031058,"PLACER","PUBLIC","Auburn Union Elementary","AUBURN","ROCK CREEK ELEMENTARY",69,96,"ROCK CREEK ELEMENTARY AUBURN , CA",-121.0997333,38.9433134
6031066,"PLACER","PUBLIC","COLFAX ELEMENTARY","COLFAX","COLFAX ELEMENTARY",35,94,"COLFAX ELEMENTARY COLFAX , CA",-120.962472,39.1046229
6031108,"PLACER","PUBLIC","EUREKA UNION","GRANITE BAY","GREENHILLS ELEMENTARY",154,98,"GREENHILLS ELEMENTARY GRANITE BAY , CA",-121.2157732,38.7502513
6031116,"PLACER","PUBLIC","FORESTHILL UNION ELEMENTARY","FORESTHILL","FORESTHILL DIVIDE",63,90,"FORESTHILL DIVIDE FORESTHILL , CA",-120.8439738,39.0106241
6031124,"PLACER","PUBLIC","LOOMIS UNION ELEMENTARY","LOOMIS","FRANKLIN ELEMENTARY",43,95,"FRANKLIN ELEMENTARY LOOMIS , CA",-121.1726921,38.7885347
6031132,"PLACER","PUBLIC","LOOMIS UNION ELEMENTARY","LOOMIS","LOOMIS ELEMENTARY",46,95,"LOOMIS ELEMENTARY LOOMIS , CA",-121.1902271,38.8241987
6031140,"PLACER","PUBLIC","LOOMIS UNION ELEMENTARY","LOOMIS","PLACER ELEMENTARY",47,95,"PLACER ELEMENTARY LOOMIS , CA",-121.1427257,38.8085321
6031157,"PLACER","PUBLIC","NEWCASTLE ELEMENTARY","NEWCASTLE","NEWCASTLE ELEMENTARY",32,95,"NEWCASTLE ELEMENTARY NEWCASTLE , CA",-121.1366554,38.8713164
6031165,"PLACER","PUBLIC","LOOMIS UNION ELEMENTARY","NEWCASTLE","OPHIR STEAM ACADEMY",28,95,"OPHIR STEAM ACADEMY NEWCASTLE , CA",-121.1260366,38.8965186
6031173,"PLACER","PUBLIC","LOOMIS UNION ELEMENTARY","PENRYN","PENRYN ELEMENTARY",24,95,"PENRYN ELEMENTARY PENRYN , CA",-121.1767658,38.8544033
6031207,"PLACER","PUBLIC","ROCKLIN UNIFIED","ROCKLIN","PARKER WHITNEY ELEMENTARY",72,96,"PARKER WHITNEY ELEMENTARY ROCKLIN , CA",-121.2542085,38.7933482
6031215,"PLACER","PUBLIC","ROCKLIN UNIFIED","ROCKLIN","ROCKLIN ELEMENTARY",68,98,"ROCKLIN ELEMENTARY ROCKLIN , CA",-121.2279161,38.791279
6031223,"PLACER","PUBLIC","ROSEVILLE CITY ELEMENTARY","ROSEVILLE","GEORGE CIRBY ELEMENTARY",81,98,"GEORGE CIRBY ELEMENTARY ROSEVILLE , CA",-121.2805173,38.7362798
6031231,"PLACER","PUBLIC","ROSEVILLE CITY ELEMENTARY","ROSEVILLE","CRESTMONT ELEMENTARY",96,98,"CRESTMONT ELEMENTARY ROSEVILLE , CA",-121.2533666,38.7221055
6031256,"PLACER","PUBLIC","ROSEVILLE CITY ELEMENTARY","ROSEVILLE","WILLIAM KASEBERG ELEMENTARY",70,98,"WILLIAM KASEBERG ELEMENTARY ROSEVILLE , CA",-121.3037611,38.7525795
6031280,"PLACER","PUBLIC","ROSEVILLE CITY ELEMENTARY","ROSEVILLE","BRADFORD WOODBRIDGE FUNDAMENTAL ELEMENTARY",54,96,"BRADFORD WOODBRIDGE FUNDAMENTAL ELEMENTARY ROSEVILLE , CA",-121.2906182,38.7562022
6031306,"PLACER","PUBLIC","TAHOE-TRUCKEE UNIFIED","KINGS BEACH","KINGS BEACH ELEMENTARY",99,98,"KINGS BEACH ELEMENTARY KINGS BEACH , CA",-120.0280535,39.2403834
6031314,"PLACER","PUBLIC","TAHOE-TRUCKEE UNIFIED","TAHOE CITY","TAHOE LAKE ELEMENTARY",61,90,"TAHOE LAKE ELEMENTARY TAHOE CITY , CA",-120.165335,39.129633
6031322,"PLACER","PUBLIC","TAHOE-TRUCKEE UNIFIED","TRUCKEE","TRUCKEE ELEMENTARY",70,97,"TRUCKEE ELEMENTARY TRUCKEE , CA",-120.2201685,39.3250097
6031413,"PLUMAS","PUBLIC","PLUMAS UNIFIED","CHESTER","CHESTER ELEMENTARY",29,90,"CHESTER ELEMENTARY CHESTER , CA",-121.2303977,40.3057926
6031470,"PLUMAS","PUBLIC","PLUMAS UNIFIED","QUINCY","QUINCY ELEMENTARY",56,89,"QUINCY ELEMENTARY QUINCY , CA",-120.905422,39.935868
6031496,"RIVERSIDE","PUBLIC","ALVORD UNIFIED","RIVERSIDE","ALLAN ORRENMAA ELEMENTARY",96,98,"ALLAN ORRENMAA ELEMENTARY RIVERSIDE , CA",-117.4776656,33.8929698
6031512,"RIVERSIDE","PUBLIC","ALVORD UNIFIED","RIVERSIDE","ARLANZA ELEMENTARY",93,98,"ARLANZA ELEMENTARY RIVERSIDE , CA",-117.4684114,33.9415549
6031520,"RIVERSIDE","PUBLIC","ALVORD UNIFIED","RIVERSIDE","COLLETT ELEMENTARY",114,97,"COLLETT ELEMENTARY RIVERSIDE , CA",-117.4785601,33.9136749
6031538,"RIVERSIDE","PUBLIC","ALVORD UNIFIED","RIVERSIDE","FOOTHILL ELEMENTARY",114,97,"FOOTHILL ELEMENTARY RIVERSIDE , CA",-117.4615924,33.9346838
6031546,"RIVERSIDE","PUBLIC","ALVORD UNIFIED","RIVERSIDE","LA GRANADA ELEMENTARY",119,98,"LA GRANADA ELEMENTARY RIVERSIDE , CA",-117.4788943,33.9333951
6031553,"RIVERSIDE","PUBLIC","ALVORD UNIFIED","RIVERSIDE","MYRA LINN ELEMENTARY",73,98,"MYRA LINN ELEMENTARY RIVERSIDE , CA",-117.472633,33.9199292
6031579,"RIVERSIDE","PUBLIC","ALVORD UNIFIED","RIVERSIDE","TERRACE ELEMENTARY",108,98,"TERRACE ELEMENTARY RIVERSIDE , CA",-117.4679077,33.9506928
6031587,"RIVERSIDE","PUBLIC","ALVORD UNIFIED","RIVERSIDE","TWINHILL ELEMENTARY",72,98,"TWINHILL ELEMENTARY RIVERSIDE , CA",-117.494012,33.9324772
6031603,"RIVERSIDE","PUBLIC","BANNING UNIFIED","CABAZON","CABAZON ELEMENTARY",51,98,"CABAZON ELEMENTARY CABAZON , CA",-116.7801214,33.9098504
6031611,"RIVERSIDE","PUBLIC","BANNING UNIFIED","BANNING","CENTRAL ELEMENTARY",142,97,"CENTRAL ELEMENTARY BANNING , CA",-116.8772361,33.9278342
6031629,"RIVERSIDE","PUBLIC","BANNING UNIFIED","BANNING","HEMMERLING ELEMENTARY",95,96,"HEMMERLING ELEMENTARY BANNING , CA",-116.8977056,33.9285786
6031637,"RIVERSIDE","PUBLIC","BANNING UNIFIED","BANNING","HOFFER ELEMENTARY",75,98,"HOFFER ELEMENTARY BANNING , CA",-116.8650921,33.934046
6031660,"RIVERSIDE","PUBLIC","BEAUMONT UNIFIED","BEAUMONT","PALM INNOVATION ACADEMY",68,96,"PALM INNOVATION ACADEMY BEAUMONT , CA",-116.9724402,33.9319928
6031694,"RIVERSIDE","PUBLIC","COACHELLA VALLEY UNIFIED","COACHELLA","VALLE DEL SOL ELEMENTARY",118,99,"VALLE DEL SOL ELEMENTARY COACHELLA , CA",-116.158724,33.6743468
6031702,"RIVERSIDE","PUBLIC","COACHELLA VALLEY UNIFIED","COACHELLA","PALM VIEW ELEMENTARY",68,98,"PALM VIEW ELEMENTARY COACHELLA , CA",-116.1768191,33.6771223
6031710,"RIVERSIDE","PUBLIC","COACHELLA VALLEY UNIFIED","COACHELLA","PETER PENDLETON ELEMENTARY",88,98,"PETER PENDLETON ELEMENTARY COACHELLA , CA",-116.1879878,33.6687075
6031728,"RIVERSIDE","PUBLIC","COACHELLA VALLEY UNIFIED","COACHELLA","VALLEY VIEW ELEMENTARY",112,99,"VALLEY VIEW ELEMENTARY COACHELLA , CA",-116.1784351,33.6670325
6031736,"RIVERSIDE","PUBLIC","CORONA-NORCO UNIFIED","CORONA","JOHN ADAMS ELEMENTARY",117,98,"JOHN ADAMS ELEMENTARY CORONA , CA",-117.6041128,33.858957
6031751,"RIVERSIDE","PUBLIC","CORONA-NORCO UNIFIED","CORONA","CORONITA ELEMENTARY",68,97,"CORONITA ELEMENTARY CORONA , CA",-117.6021223,33.8726049
6031785,"RIVERSIDE","PUBLIC","CORONA-NORCO UNIFIED","CORONA","GARRETSON ELEMENTARY",150,99,"GARRETSON ELEMENTARY CORONA , CA",-117.5622992,33.8632919
6031793,"RIVERSIDE","PUBLIC","CORONA-NORCO UNIFIED","NORCO","GEORGE WASHINGTON ELEMENTARY",153,98,"GEORGE WASHINGTON ELEMENTARY NORCO , CA",-117.5750517,33.9045829
6031801,"RIVERSIDE","PUBLIC","CORONA-NORCO UNIFIED","NORCO","HIGHLAND ELEMENTARY",86,92,"HIGHLAND ELEMENTARY NORCO , CA",-117.5655831,33.9402025
6031819,"RIVERSIDE","PUBLIC","CORONA-NORCO UNIFIED","CORONA","HOME GARDENS ACADEMY",144,98,"HOME GARDENS ACADEMY CORONA , CA",-117.5205067,33.8766248
6031827,"RIVERSIDE","PUBLIC","CORONA-NORCO UNIFIED","CORONA","JEFFERSON ELEMENTARY",117,99,"JEFFERSON ELEMENTARY CORONA , CA",-117.5763523,33.8720776
6031835,"RIVERSIDE","PUBLIC","CORONA-NORCO UNIFIED","CORONA","LINCOLN ALTERNATIVE ELEMENTARY",117,99,"LINCOLN ALTERNATIVE ELEMENTARY CORONA , CA",-117.5563676,33.8698798
6031843,"RIVERSIDE","PUBLIC","CORONA-NORCO UNIFIED","NORCO","NORCO ELEMENTARY",69,87,"NORCO ELEMENTARY NORCO , CA",-117.5492177,33.9066598
6031850,"RIVERSIDE","PUBLIC","CORONA-NORCO UNIFIED","CORONA","PARKRIDGE ELEMENTARY",98,98,"PARKRIDGE ELEMENTARY CORONA , CA",-117.5598311,33.8920577
6031868,"RIVERSIDE","PUBLIC","CORONA-NORCO UNIFIED","NORCO","RIVERVIEW ELEMENTARY",50,98,"RIVERVIEW ELEMENTARY NORCO , CA",-117.5335327,33.9488451
6031876,"RIVERSIDE","PUBLIC","CORONA-NORCO UNIFIED","NORCO","SIERRA VISTA ELEMENTARY",68,97,"SIERRA VISTA ELEMENTARY NORCO , CA",-117.546139,33.9335989
6031884,"RIVERSIDE","PUBLIC","CORONA-NORCO UNIFIED","CORONA","VICENTIA ELEMENTARY",108,99,"VICENTIA ELEMENTARY CORONA , CA",-117.5766254,33.85954
6031926,"RIVERSIDE","PUBLIC","DESERT SANDS UNIFIED","PALM DESERT","ABRAHAM LINCOLN ELEMENTARY",86,98,"ABRAHAM LINCOLN ELEMENTARY PALM DESERT , CA",-116.3726421,33.7343859
6031934,"RIVERSIDE","PUBLIC","DESERT SANDS UNIFIED","INDIO","ANDREW JACKSON ELEMENTARY",158,99,"ANDREW JACKSON ELEMENTARY INDIO , CA",-116.2184375,33.7338091
6031959,"RIVERSIDE","PUBLIC","DESERT SANDS UNIFIED","PALM DESERT","GEORGE WASHINGTON CHARTER",164,98,"GEORGE WASHINGTON CHARTER PALM DESERT , CA",-116.373399,33.7165692
6031967,"RIVERSIDE","PUBLIC","DESERT SANDS UNIFIED","INDIO","HERBERT HOOVER ELEMENTARY",84,98,"HERBERT HOOVER ELEMENTARY INDIO , CA",-116.2332549,33.7254479
6031975,"RIVERSIDE","PUBLIC","DESERT SANDS UNIFIED","INDIO","JOHN F. KENNEDY ELEMENTARY",96,98,"JOHN F. KENNEDY ELEMENTARY INDIO , CA",-116.2418125,33.720898
6031983,"RIVERSIDE","PUBLIC","DESERT SANDS UNIFIED","INDIO","MARTIN VAN BUREN ELEMENTARY",107,99,"MARTIN VAN BUREN ELEMENTARY INDIO , CA",-116.1998615,33.7023858
6032007,"RIVERSIDE","PUBLIC","DESERT SANDS UNIFIED","INDIO","THEODORE ROOSEVELT ELEMENTARY",100,97,"THEODORE ROOSEVELT ELEMENTARY INDIO , CA",-116.2131113,33.7084859
6032031,"RIVERSIDE","PUBLIC","LAKE ELSINORE UNIFIED","LAKE ELSINORE","ELSINORE ELEMENTARY",108,98,"ELSINORE ELEMENTARY LAKE ELSINORE , CA",-117.3320809,33.6729055
6032056,"RIVERSIDE","PUBLIC","LAKE ELSINORE UNIFIED","LAKE ELSINORE","MACHADO ELEMENTARY",110,99,"MACHADO ELEMENTARY LAKE ELSINORE , CA",-117.3758345,33.6834734
6032064,"RIVERSIDE","PUBLIC","LAKE ELSINORE UNIFIED","WILDOMAR","WILDOMAR ELEMENTARY",88,98,"WILDOMAR ELEMENTARY WILDOMAR , CA",-117.2724171,33.6029422
6032080,"RIVERSIDE","PUBLIC","HEMET UNIFIED","AGUANGA","COTTONWOOD ELEMENTARY",27,95,"COTTONWOOD ELEMENTARY AGUANGA , CA",-116.9096159,33.4796482
6032114,"RIVERSIDE","PUBLIC","HEMET UNIFIED","IDYLLWILD","IDYLLWILD ELEMENTARY",40,93,"IDYLLWILD ELEMENTARY IDYLLWILD , CA",-116.7206945,33.7385077
6032122,"RIVERSIDE","PUBLIC","HEMET UNIFIED","HEMET","LITTLE LAKE ELEMENTARY",129,99,"LITTLE LAKE ELEMENTARY HEMET , CA",-116.9286366,33.7429129
6032130,"RIVERSIDE","PUBLIC","HEMET UNIFIED","HEMET","RAMONA ELEMENTARY",125,96,"RAMONA ELEMENTARY HEMET , CA",-116.9448629,33.7363801
6032148,"RIVERSIDE","PUBLIC","HEMET UNIFIED","HEMET","WHITTIER ELEMENTARY",145,99,"WHITTIER ELEMENTARY HEMET , CA",-116.9741124,33.7373741
6032155,"RIVERSIDE","PUBLIC","HEMET UNIFIED","WINCHESTER","WINCHESTER ELEMENTARY",79,98,"WINCHESTER ELEMENTARY WINCHESTER , CA",-117.0864229,33.7030286
6032163,"RIVERSIDE","PUBLIC","JURUPA UNIFIED","JURUPA VALLEY","GLEN AVON ELEMENTARY",92,98,"GLEN AVON ELEMENTARY JURUPA VALLEY , CA",-117.4620165,34.008709
6032171,"RIVERSIDE","PUBLIC","JURUPA UNIFIED","JURUPA VALLEY","INA ARBUCKLE ELEMENTARY",71,98,"INA ARBUCKLE ELEMENTARY JURUPA VALLEY , CA",-117.4031398,33.9985036
6032189,"RIVERSIDE","PUBLIC","JURUPA UNIFIED","JURUPA VALLEY","MISSION BELL ELEMENTARY",66,98,"MISSION BELL ELEMENTARY JURUPA VALLEY , CA",-117.5014706,34.0160888
6032197,"RIVERSIDE","PUBLIC","JURUPA UNIFIED","JURUPA VALLEY","PACIFIC AVENUE ACADEMY OF MUSIC",56,98,"PACIFIC AVENUE ACADEMY OF MUSIC JURUPA VALLEY , CA",-117.4255044,33.9929184
6032205,"RIVERSIDE","PUBLIC","JURUPA UNIFIED","JURUPA VALLEY","PEDLEY ELEMENTARY",137,99,"PEDLEY ELEMENTARY JURUPA VALLEY , CA",-117.4804812,33.9816401
6032213,"RIVERSIDE","PUBLIC","JURUPA UNIFIED","JURUPA VALLEY","RUSTIC LANE ELEMENTARY",99,97,"RUSTIC LANE ELEMENTARY JURUPA VALLEY , CA",-117.4296501,34.0044519
6032221,"RIVERSIDE","PUBLIC","JURUPA UNIFIED","JURUPA VALLEY","TROTH STREET ELEMENTARY",100,98,"TROTH STREET ELEMENTARY JURUPA VALLEY , CA",-117.5218645,34.0017253
6032239,"RIVERSIDE","PUBLIC","JURUPA UNIFIED","JURUPA VALLEY","VAN BUREN ELEMENTARY",82,98,"VAN BUREN ELEMENTARY JURUPA VALLEY , CA",-117.4912386,33.996302
6032247,"RIVERSIDE","PUBLIC","JURUPA UNIFIED","JURUPA VALLEY","WEST RIVERSIDE ELEMENTARY",70,97,"WEST RIVERSIDE ELEMENTARY JURUPA VALLEY , CA",-117.4152315,33.9984987
6032254,"RIVERSIDE","PUBLIC","COACHELLA VALLEY UNIFIED","MECCA","MECCA ELEMENTARY",124,99,"MECCA ELEMENTARY MECCA , CA",-116.0756523,33.5753225
6032288,"RIVERSIDE","PUBLIC","MORENO VALLEY UNIFIED","MORENO VALLEY","ARMADA ELEMENTARY",172,99,"ARMADA ELEMENTARY MORENO VALLEY , CA",-117.2236287,33.9022357
6032304,"RIVERSIDE","PUBLIC","MORENO VALLEY UNIFIED","MORENO VALLEY","EDGEMONT ELEMENTARY",125,99,"EDGEMONT ELEMENTARY MORENO VALLEY , CA",-117.2827116,33.9318269
6032312,"RIVERSIDE","PUBLIC","MORENO VALLEY UNIFIED","MORENO VALLEY","MIDLAND ELEMENTARY",138,99,"MIDLAND ELEMENTARY MORENO VALLEY , CA",-117.2391307,33.955233
6032320,"RIVERSIDE","PUBLIC","MORENO VALLEY UNIFIED","MORENO VALLEY","MORENO ELEMENTARY",120,99,"MORENO ELEMENTARY MORENO VALLEY , CA",-117.1974634,33.9252337
6032338,"RIVERSIDE","PUBLIC","MORENO VALLEY UNIFIED","MORENO VALLEY","SUNNYMEAD ELEMENTARY",142,99,"SUNNYMEAD ELEMENTARY MORENO VALLEY , CA",-117.2423454,33.9286835
6032346,"RIVERSIDE","PUBLIC","MURRIETA VALLEY UNIFIED","MURRIETA","MURRIETA ELEMENTARY",117,98,"MURRIETA ELEMENTARY MURRIETA , CA",-117.2125262,33.5569613
6032353,"RIVERSIDE","PUBLIC","NUVIEW UNION","NUEVO","NUVIEW ELEMENTARY",93,96,"NUVIEW ELEMENTARY NUEVO , CA",-117.1310255,33.8202739
6032361,"RIVERSIDE","PUBLIC","COACHELLA VALLEY UNIFIED","THERMAL","OASIS ELEMENTARY",97,98,"OASIS ELEMENTARY THERMAL , CA",-116.1277498,33.5099104
6032379,"RIVERSIDE","PUBLIC","COACHELLA VALLEY UNIFIED","SALTON CITY","SEA VIEW ELEMENTARY",110,99,"SEA VIEW ELEMENTARY SALTON CITY , CA",-115.9578054,33.308033
6032387,"RIVERSIDE","PUBLIC","PALM SPRINGS UNIFIED","CATHEDRAL CITY","AGUA CALIENTE ELEMENTARY",118,99,"AGUA CALIENTE ELEMENTARY CATHEDRAL CITY , CA",-116.4895633,33.8242764
6032395,"RIVERSIDE","PUBLIC","PALM SPRINGS UNIFIED","PALM SPRINGS","CAHUILLA ELEMENTARY",94,98,"CAHUILLA ELEMENTARY PALM SPRINGS , CA",-116.5384687,33.8081632
